Date,Open,High,Low,Close,Volume
30-10-2007,5.5822,5.67894,5.54007,5.60823,1118028716
31-10-2007,5.63034,5.70203,5.54714,5.69709,991352164
01-11-2007,5.65627,5.70173,5.39836,5.62118,958086464
02-11-2007,5.67257,5.6812,5.50305,5.63445,1192869807
05-11-2007,5.55686,5.66657,5.52542,5.58387,956789543
06-11-2007,5.6092,5.75801,5.55616,5.75191,1135936472
07-11-2007,5.71007,5.77835,5.5822,5.58711,1181061739
08-11-2007,5.5937,5.605,5.0324,5.26192,2248993813
09-11-2007,5.12415,5.25251,4.9546,4.96002,1815444005
12-11-2007,4.94802,5.03072,4.51795,4.61174,2102389962
13-11-2007,4.82772,5.12824,4.61174,5.09732,2068276472
14-11-2007,5.3238,5.32526,4.91129,4.9821,1723310038
15-11-2007,4.98358,5.08614,4.80731,4.92767,1769862825
16-11-2007,4.96344,5.00893,4.7791,4.99015,1646769972
19-11-2007,4.97946,5.04457,4.8618,4.91739,1373635416
20-11-2007,4.97583,5.15213,4.90462,5.06364,1835804805
21-11-2007,4.96393,5.16892,4.93821,5.05174,1449708337
23-11-2007,5.15871,5.15998,5.09132,5.14475,554636977
26-11-2007,5.21498,5.31652,5.16892,5.17481,1553724574
27-11-2007,5.25514,5.27182,5.09898,5.24289,1566766173
28-11-2007,5.30925,5.41672,5.25898,5.40544,1367415150
29-11-2007,5.37674,5.55373,5.37281,5.5269,1246520451
30-11-2007,5.62414,5.62974,5.38912,5.46473,1413618613
03-12-2007,5.45198,5.52299,5.3292,5.36477,1143673267
04-12-2007,5.31174,5.42552,5.30875,5.39244,921004949
05-12-2007,5.48823,5.57827,5.471,5.56343,1060577799
06-12-2007,5.58487,5.70173,5.58172,5.69709,1071199174
07-12-2007,5.71461,5.84826,5.63984,5.82734,1268718480
10-12-2007,5.80553,5.86781,5.77835,5.82508,859169349
11-12-2007,5.84246,5.90357,5.61973,5.65479,1319198099
12-12-2007,5.80299,5.83275,5.5708,5.72394,1456736187
13-12-2007,5.70173,5.76172,5.63296,5.75308,1029611820
14-12-2007,5.70724,5.99784,5.68464,5.70978,802872519
17-12-2007,5.71989,5.77805,5.48774,5.53055,1218093735
18-12-2007,5.60086,5.61795,5.35593,5.48774,1454862192
19-12-2007,5.49105,5.53762,5.42552,5.49203,982801148
20-12-2007,5.56166,5.63326,5.49841,5.61433,918280065
21-12-2007,5.69938,5.81606,5.69517,5.81606,1183374615
24-12-2007,5.84856,5.97809,5.84206,5.96238,571917659
26-12-2007,5.96866,6.0275,5.90308,5.96691,837022182
27-12-2007,5.96691,6.0872,5.93223,5.95581,946278490
28-12-2007,6.01424,6.04489,5.90494,5.99294,825176248
31-12-2007,5.99017,6.01277,5.93027,5.94118,639506972
02-01-2008,5.98291,6.0059,5.7749,5.84335,1284334382
03-01-2008,5.86251,5.91976,5.77835,5.84632,1001965120
04-01-2008,5.74405,5.78774,5.36524,5.39991,1732049313
07-01-2008,5.43636,5.50588,5.10487,5.32746,2466243986
08-01-2008,5.40059,5.47278,5.12266,5.1365,1811512056
09-01-2008,5.14359,5.38282,5.04724,5.38007,2158935872
10-01-2008,5.32746,5.4286,5.26046,5.33863,1763958130
11-01-2008,5.27773,5.33354,5.0987,5.17953,1464640928
14-01-2008,5.32626,5.38086,5.25396,5.36229,1307859378
15-01-2008,5.33195,5.37506,4.93792,5.06963,2789246264
16-01-2008,4.95139,5.06865,4.70003,4.78756,2635539577
17-01-2008,4.84127,4.95982,4.75112,4.82497,2092545000
18-01-2008,4.85001,4.97151,4.78626,4.83948,2044072667
22-01-2008,4.43566,4.79816,4.3786,4.66706,2853234952
23-01-2008,4.08384,4.19856,3.78292,4.17087,4012501979
24-01-2008,4.19856,4.2194,3.959,4.06708,2385855470
25-01-2008,4.1694,4.17165,3.8872,3.89872,1848175142
28-01-2008,3.83871,3.99477,3.79284,3.89872,1754534507
29-01-2008,3.93496,3.98201,3.8708,3.94547,1309152696
30-01-2008,3.9443,4.06311,3.89823,3.96434,1477423325
31-01-2008,3.88968,4.09798,3.88113,4.06018,1600427861
01-02-2008,4.08728,4.09583,3.96434,4.01155,1202889949
04-02-2008,4.0253,4.07589,3.94172,3.94879,1069786064
05-02-2008,3.9109,4.01842,3.86591,3.87995,1357235984
06-02-2008,3.92454,3.95656,3.65238,3.65836,1868576948
07-02-2008,3.59787,3.74254,3.51666,3.63647,2479417540
08-02-2008,3.66054,3.76947,3.6469,3.76365,1613543112
11-02-2008,3.84028,3.89774,3.81544,3.88272,1429308113
12-02-2008,3.92142,3.9281,3.70719,3.74511,1458716625
13-02-2008,3.80167,3.89234,3.76702,3.88113,1151516424
14-02-2008,3.88301,3.92305,3.80964,3.82239,1135746137
15-02-2008,3.78753,3.8115,3.71975,3.73796,1070651134
19-02-2008,3.78017,3.80187,3.64227,3.66331,1195402805
20-02-2008,3.66448,3.73696,3.64925,3.71308,1150463597
21-02-2008,3.78165,3.7936,3.6245,3.64532,1116258382
22-02-2008,3.67379,3.67428,3.4753,3.58178,1819955617
25-02-2008,3.55654,3.60446,3.49889,3.5908,1495186208
26-02-2008,3.52824,3.63176,3.46194,3.57382,1781068873
27-02-2008,3.54622,3.69079,3.54132,3.68833,1739083571
28-02-2008,3.81345,3.96463,3.77161,3.89576,1924452926
29-02-2008,3.87847,3.90508,3.74333,3.74923,1484271078
03-03-2008,3.73088,3.7782,3.53896,3.6509,1896645900
04-03-2008,3.65778,3.74551,3.61134,3.73766,2125210771
05-03-2008,3.70641,3.75277,3.66546,3.7333,1450601049
06-03-2008,3.74609,3.82377,3.62301,3.62645,1753827645
07-03-2008,3.61389,3.68862,3.57117,3.66546,1465190744
10-03-2008,3.66251,3.70327,3.5793,3.58953,1191246918
11-03-2008,3.71015,3.82308,3.65836,3.81916,1387244559
12-03-2008,3.80944,3.85943,3.75365,3.77968,1261333061
13-03-2008,3.71683,3.88398,3.6893,3.83673,1504022799
14-03-2008,3.89803,3.90773,3.72469,3.79725,1377394419
17-03-2008,3.67625,3.85658,3.67546,3.80148,1276619504
18-03-2008,3.87896,3.98849,3.85914,3.98327,1434617947
19-03-2008,3.99113,4.02708,3.88889,3.88889,1202966086
20-03-2008,3.92354,3.99731,3.87457,3.99663,1081536547
24-03-2008,4.02019,4.22429,4.00862,4.18568,1270748870
25-03-2008,4.19826,4.29176,4.11931,4.22834,1253304391
26-03-2008,4.22497,4.37093,4.21761,4.35098,1407344704
27-03-2008,4.345,4.35815,4.19826,4.20562,1187940536
28-03-2008,4.25337,4.33813,4.24668,4.28912,851089874
31-03-2008,4.29491,4.37015,4.27379,4.30383,913488634
01-04-2008,4.38762,4.48859,4.30749,4.48427,1227708400
02-04-2008,4.46796,4.53445,4.37377,4.42356,1241442246
03-04-2008,4.41196,4.60723,4.40886,4.54633,1251962980
04-04-2008,4.5648,4.63953,4.52169,4.59093,1017100865
07-04-2008,4.68411,4.78875,4.65174,4.67531,1379203075
08-04-2008,4.60261,4.69187,4.56842,4.58434,1207224700
09-04-2008,4.59859,4.61569,4.51295,4.54122,1039992827
10-04-2008,4.53189,4.66086,4.51677,4.63542,1138118190
11-04-2008,4.57765,4.59703,4.39057,4.41275,1433627463
14-04-2008,4.39842,4.47591,4.33497,4.43203,1006266775
15-04-2008,4.48064,4.49006,4.37034,4.45027,827782654
16-04-2008,4.55077,4.62176,4.51756,4.60949,946619649
17-04-2008,4.62452,4.67852,4.59859,4.63397,837294299
18-04-2008,4.76998,4.86672,4.74993,4.8295,1221974681
21-04-2008,4.86925,5.05273,4.85169,5.04341,1236180909
22-04-2008,5.02169,5.0386,4.74098,4.80434,1708876071
23-04-2008,4.92032,4.94333,4.83068,4.88506,1791237880
24-04-2008,4.95905,5.09802,4.77489,5.06676,2021145552
25-04-2008,5.1193,5.1321,4.99084,5.09063,1181866819
28-04-2008,5.09132,5.21085,5.07256,5.16547,936698094
29-04-2008,5.13238,5.26822,5.10567,5.25015,1098422334
30-04-2008,5.28422,5.39836,5.18601,5.21664,1355478952
01-05-2008,5.24727,5.39836,5.24434,5.39836,1074474333
02-05-2008,5.40414,5.4549,5.35443,5.42691,1185945406
05-05-2008,5.4549,5.55745,5.43037,5.54007,1016704994
06-05-2008,5.5383,5.61148,5.46344,5.59839,1092901891
07-05-2008,5.57984,5.64496,5.50853,5.52916,835802354
08-05-2008,5.5108,5.5935,5.49056,5.55028,1069866575
09-05-2008,5.49351,5.52592,5.43931,5.50178,801023283
12-05-2008,5.55488,5.66422,5.48398,5.64338,974678335
13-05-2008,5.65627,5.74158,5.63395,5.69759,978379458
14-05-2008,5.73699,5.76547,5.56591,5.58613,1090735897
15-05-2008,5.60135,5.69547,5.52445,5.69022,1039002389
16-05-2008,5.70724,5.70724,5.60823,5.62709,911073597
19-05-2008,5.63523,5.6591,5.43734,5.50588,1126258491
20-05-2008,5.45245,5.58318,5.40187,5.57554,1153930649
21-05-2008,5.5666,5.63838,5.2856,5.34422,1377555401
22-05-2008,5.37407,5.43841,5.15871,5.31015,1436939701
23-05-2008,5.42113,5.45718,5.33195,5.4337,1080049808
27-05-2008,5.48263,5.59152,5.45265,5.59152,939883282
28-05-2008,5.62288,5.63692,5.50922,5.60851,885208701
29-05-2008,5.60585,5.64496,5.56343,5.59888,769952433
30-05-2008,5.62316,5.68464,5.61953,5.66075,725590782
02-06-2008,5.6536,5.68799,5.53446,5.58112,808654669
03-06-2008,5.605,5.64496,5.46917,5.55933,893724624
04-06-2008,5.51806,5.61079,5.4955,5.55421,865695220
05-06-2008,5.58613,5.69388,5.56952,5.6809,897572396
06-06-2008,5.63838,5.69709,5.56522,5.56787,1148831565
09-06-2008,5.54616,5.54694,5.27038,5.44666,2247153008
10-06-2008,5.40905,5.60135,5.36918,5.56787,1358034040
11-06-2008,5.52856,5.57827,5.38538,5.4231,1144111164
12-06-2008,5.44186,5.4772,5.13491,5.19623,1556002397
13-06-2008,5.14359,5.22324,4.95805,5.16942,1602023178
16-06-2008,5.1365,5.335,5.07082,5.30387,1251637819
17-06-2008,5.34373,5.45718,5.32086,5.44108,1071173448
18-06-2008,5.4286,5.46423,5.31929,5.3613,965744333
19-06-2008,5.35247,5.46917,5.30259,5.42552,943024165
20-06-2008,5.36967,5.4286,5.24847,5.25682,1057115069
23-06-2008,5.24191,5.27471,5.14554,5.19299,768926835
24-06-2008,5.15998,5.27133,5.14719,5.19603,740595168
25-06-2008,5.23355,5.36378,5.21498,5.32027,766290002
26-06-2008,5.22305,5.24356,5.03879,5.04605,1034083420
27-06-2008,4.99134,5.11502,4.9236,5.10077,1237386580
30-06-2008,5.09948,5.15871,4.99655,5.02237,814630874
01-07-2008,4.92032,5.24042,4.91865,5.23895,1322537730
02-07-2008,5.25015,5.32183,5.0441,5.0441,997333661
03-07-2008,5.08614,5.16302,4.97151,5.10192,623325240
07-07-2008,5.18818,5.31309,5.15505,5.25348,975948053
08-07-2008,5.26026,5.38912,5.18108,5.38459,1057730310
09-07-2008,5.4064,5.42572,5.22305,5.22596,1065582011
10-07-2008,5.24581,5.31869,5.14014,5.29767,999620945
11-07-2008,5.25948,5.31242,5.12894,5.17627,1106869459
14-07-2008,5.37555,5.37744,5.19042,5.21498,1054336413
15-07-2008,5.16715,5.21057,4.99015,5.0875,1237778752
16-07-2008,5.10048,5.18649,5.05599,5.18355,890430987
17-07-2008,5.22107,5.24787,5.14043,5.15253,900087675
18-07-2008,5.04505,5.08779,4.94802,4.95247,1027458337
21-07-2008,5.00547,5.02386,4.83184,4.98723,1517180075
22-07-2008,4.46578,4.88136,4.39499,4.85975,2234608190
23-07-2008,4.95247,5.0492,4.84521,4.98605,1261198804
24-07-2008,4.92767,4.95628,4.7524,4.76948,999559218
25-07-2008,4.80975,4.88815,4.75878,4.86229,753541421
28-07-2008,4.86414,4.87223,4.61959,4.63069,929411010
29-07-2008,4.65602,4.78215,4.60802,4.71104,814316949
30-07-2008,4.72979,4.81387,4.6815,4.79472,862379642
31-07-2008,4.7296,4.86484,4.7076,4.76712,758314626
01-08-2008,4.79679,4.79845,4.67095,4.69858,648629183
04-08-2008,4.69641,4.73551,4.5866,4.59545,703564780
05-08-2008,4.66359,4.82243,4.64328,4.81751,819348110
06-08-2008,4.79778,5.0214,4.73824,4.92506,942262297
07-08-2008,4.88506,4.98358,4.84344,4.9061,800346713
08-08-2008,4.91623,5.08779,4.91149,5.08455,850023411
11-08-2008,5.10192,5.29355,5.08838,5.20517,1060574908
12-08-2008,5.2035,5.37714,5.2035,5.30061,995476686
13-08-2008,5.3396,5.39836,5.27519,5.37744,1003023187
14-08-2008,5.34324,5.41259,5.33324,5.37772,846458108
15-08-2008,5.37036,5.39078,5.25015,5.27008,843350816
18-08-2008,5.25898,5.33234,5.21301,5.26006,656566812
19-08-2008,5.22813,5.31094,5.15253,5.20419,733247593
20-08-2008,5.24269,5.30719,5.20664,5.27322,603606066
21-08-2008,5.23598,5.26163,5.15475,5.22736,642658209
22-08-2008,5.27705,5.3231,5.26506,5.30229,523500808
25-08-2008,5.27559,5.28492,5.14838,5.17501,576677967
26-08-2008,5.17875,5.24483,5.17697,5.2074,530457408
27-08-2008,5.19299,5.27084,5.1635,5.23875,567521839
28-08-2008,5.2575,5.2856,5.18157,5.21057,513142118
29-08-2008,5.18404,5.2032,5.06963,5.08385,713541229
02-09-2008,5.17501,5.2032,4.94802,4.98408,929591460
03-09-2008,5.00815,5.05832,4.91865,5.00697,874953906
04-09-2008,4.97093,5.03633,4.82272,4.8351,884595589
05-09-2008,4.74875,4.87064,4.72833,4.80385,936402910
08-09-2008,4.93507,4.94459,4.54182,4.7361,1245384832
09-09-2008,4.70397,4.79758,4.49205,4.54859,1481560952
10-09-2008,4.57375,4.64808,4.46287,4.54633,1158761251
11-09-2008,4.54633,4.58898,4.3786,4.57835,1154332197
12-09-2008,4.52218,4.52641,4.39401,4.46658,944134678
15-09-2008,4.25827,4.42886,4.20946,4.20946,1094712947
16-09-2008,4.00812,4.27331,3.96315,4.19531,1427095206
17-09-2008,4.14817,4.15329,3.83311,3.83311,1428361590
18-09-2008,3.915,4.19856,3.619,4.02119,1994318270
19-09-2008,4.22214,4.32528,4.08728,4.22615,1703709904
22-09-2008,4.19257,4.20562,3.91846,3.92985,1019241215
23-09-2008,3.94732,4.07295,3.79891,3.80462,1522772965
24-09-2008,3.82092,3.9269,3.75316,3.86042,1246550683
25-09-2008,3.89969,4.04209,3.85461,3.95705,1193901346
26-09-2008,3.74874,3.89282,3.6893,3.84548,1340397676
29-09-2008,3.58306,3.58894,3.01706,3.15689,3119502143
30-09-2008,3.24764,3.44898,3.18775,3.40864,1936244180
01-10-2008,3.35519,3.36954,3.22075,3.2729,1543660936
02-10-2008,3.24076,3.26217,2.99985,3.00231,1915868796
03-10-2008,3.11958,3.19412,2.8387,2.9103,2731767169
06-10-2008,2.75913,2.96284,2.62555,2.94338,2508724393
07-10-2008,3.01458,3.04317,2.66798,2.67428,2236885148
08-10-2008,2.57921,2.88966,2.56926,2.69284,2628835956
09-10-2008,2.80401,2.87277,2.59747,2.66111,1925870864
10-10-2008,2.56966,2.99985,2.54954,2.90332,2642403992
13-10-2008,3.14286,3.31483,3.02931,3.30637,1832389493
14-10-2008,3.49043,3.49112,3.09277,3.12174,2358932775
15-10-2008,3.11408,3.20856,2.9362,2.93817,1884171333
16-10-2008,2.99219,3.10141,2.75205,3.05593,2352134228
17-10-2008,2.98208,3.06055,2.57603,2.92078,2097095268
20-10-2008,2.99249,3.00084,2.80844,2.95222,1841755620
21-10-2008,2.90694,2.93668,2.73399,2.74399,2440496051
22-10-2008,2.9195,3.0356,2.78703,2.90469,2675454685
23-10-2008,2.89555,2.97639,2.75599,2.94573,1993270674
24-10-2008,2.70855,2.93668,2.70246,2.89132,1892682502
27-10-2008,2.85126,2.92784,2.75521,2.76189,1439618161
28-10-2008,2.86196,3.01458,2.77024,2.9967,1946367028
29-10-2008,3.02145,3.28548,2.99768,3.13529,2325077041
30-10-2008,3.25071,3.36414,3.22789,3.33045,1949904795
31-10-2008,3.22005,3.3224,3.15347,3.22722,1961345088
03-11-2008,3.17653,3.2721,3.14482,3.20777,1259708085
04-11-2008,3.29873,3.35253,3.19913,3.32908,1665509004
05-11-2008,3.26633,3.29077,3.08914,3.09766,1496151696
06-11-2008,3.0301,3.08244,2.93966,2.97176,1570057239
07-11-2008,2.97333,2.99496,2.87062,2.94603,1304718702
10-11-2008,3.00839,3.01164,2.83406,2.87551,1338021157
11-11-2008,2.84439,2.91323,2.76699,2.8424,1457809839
12-11-2008,2.77356,2.79635,2.69971,2.70266,1400616046
13-11-2008,2.69951,2.89329,2.58011,2.89329,2207748180
14-11-2008,2.80825,2.81864,2.69951,2.70609,1672183411
17-11-2008,2.65336,2.71562,2.61721,2.64324,1384224772
18-11-2008,2.68743,2.72955,2.60455,2.69658,1440385146
19-11-2008,2.68989,2.74695,2.58548,2.58786,1395279539
20-11-2008,2.55202,2.59274,2.39868,2.41391,2042687048
21-11-2008,2.45792,2.52273,2.37395,2.47707,1868144685
24-11-2008,2.5528,2.84319,2.54416,2.78752,1717243548
25-11-2008,2.83781,2.84055,2.64374,2.72339,1470896469
26-11-2008,2.70216,2.85638,2.6948,2.84939,1071446705
28-11-2008,2.84035,2.84221,2.75521,2.77907,358684979
01-12-2008,2.73881,2.76729,2.66701,2.66721,1099756955
02-12-2008,2.69951,2.7783,2.59452,2.77288,1367717750
03-12-2008,2.68027,2.88672,2.66279,2.87629,1594076478
04-12-2008,2.82977,2.85538,2.67113,2.74126,1299584661
05-12-2008,2.70757,2.83386,2.66475,2.81894,1242743148
08-12-2008,2.91225,3.02323,2.87277,2.99081,1409959835
09-12-2008,2.93847,3.10731,2.91469,3.00134,1433083147
10-12-2008,2.93426,2.98406,2.89527,2.94505,1116836535
11-12-2008,2.91254,3.03542,2.84439,2.84939,1239083802
12-12-2008,2.78606,2.96892,2.77455,2.94702,1239839462
15-12-2008,2.87895,2.88612,2.78907,2.84192,1060228351
16-12-2008,2.81894,2.89458,2.78172,2.86196,1301676839
17-12-2008,2.72975,2.73242,2.64038,2.67428,1540734986
18-12-2008,2.6845,2.72407,2.65188,2.68223,1019803465
19-12-2008,2.69921,2.72782,2.66279,2.69951,954518422
22-12-2008,2.69951,2.7002,2.53969,2.57125,1005923148
23-12-2008,2.60877,2.63558,2.57623,2.59059,756091784
24-12-2008,2.58206,2.58667,2.53551,2.55103,323262933
26-12-2008,2.59601,2.62242,2.55641,2.57344,367146761
29-12-2008,2.59825,2.62753,2.55202,2.59767,816878252
30-12-2008,2.62242,2.64118,2.54049,2.58786,1150811849
31-12-2008,2.57941,2.63166,2.55977,2.56007,723475254
02-01-2009,2.56665,2.73074,2.55444,2.72191,888348387
05-01-2009,2.79234,2.88514,2.78024,2.83663,1406769425
06-01-2009,2.87826,2.91323,2.77072,2.78966,1535218239
07-01-2009,2.74765,2.77356,2.70679,2.72995,896640013
08-01-2009,2.71268,2.79352,2.7005,2.78005,789283992
09-01-2009,2.79546,2.80107,2.70316,2.71612,651003571
12-01-2009,2.71238,2.72955,2.62595,2.65867,732644104
13-01-2009,2.64853,2.69166,2.58962,2.63047,948231791
14-01-2009,2.58647,2.61701,2.54049,2.55929,1204658314
15-01-2009,2.41439,2.52273,2.40036,2.50083,2181043698
16-01-2009,2.52745,2.53087,2.41095,2.46902,1246866204
20-01-2009,2.45792,2.4589,2.34537,2.34537,1080911529
21-01-2009,2.38386,2.4859,2.37825,2.48444,1272940934
22-01-2009,2.63971,2.69951,2.57354,2.64923,1652248015
23-01-2009,2.60748,2.6953,2.59452,2.64923,904280814
26-01-2009,2.66555,2.72878,2.64754,2.68871,824288574
27-01-2009,2.70216,2.74598,2.69166,2.72112,725652817
28-01-2009,2.76365,2.84939,2.74419,2.82502,1025732806
29-01-2009,2.79164,2.82917,2.77682,2.78907,702273964
30-01-2009,2.77751,2.80766,2.69971,2.70316,775747630
02-02-2009,2.66945,2.75913,2.66632,2.74439,664507547
03-02-2009,2.75324,2.80107,2.70708,2.78838,694234713
04-02-2009,2.79892,2.88721,2.79184,2.80548,957682445
05-02-2009,2.78268,2.91569,2.77751,2.89408,874820629
06-02-2009,2.9103,2.99985,2.90832,2.99081,803038937
09-02-2009,2.99985,3.08933,2.98424,3.07459,845099087
10-02-2009,3.03325,3.07459,2.91,2.93426,998121300
11-02-2009,2.8921,2.94851,2.8718,2.90352,799078450
12-02-2009,2.87375,2.99149,2.87375,2.97717,961455962
13-02-2009,2.97206,2.99768,2.94259,2.97373,721700732
